"","year","species","pct.freq","Common.Name","Common.Name.Alt","Family","Scientific.Name","Life.Form"
"1629","2013","PHAUA6",0,NA,NA,NA,NA,NA
"1630","2013","PHAUA7",0,NA,NA,NA,NA,NA
"1631","2013","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"1632","2013","PO?LY",0,NA,NA,NA,NA,NA
"1633","2013","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"1634","2013","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"1635","2013","POAM8",0,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"1636","2013","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"1637","2013","POCO14",0.44,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"1638","2013","POCR3",16.44,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"1639","2013","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"1640","2013","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"1641","2013","PONO2",4.44,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"1642","2013","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"1643","2013","POPE3",0,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"1644","2013","POPE6",10,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
"1645","2013","POPU5",0,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"1646","2013","PORI2",1.11,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"1647","2013","POZO",16.67,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"1648","2013","RA?NU",0,NA,NA,NA,NA,NA
"1649","2013","RALO2",4,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"1650","2013","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"1651","2013","RO?BI",0,"locust","locust","Fabaceae","Robina spp.","E"
"1652","2013","RONA2",0,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"1653","2013","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
"1654","2013","SA?GI",0.44,NA,NA,NA,NA,NA
"1655","2013","SA?LI",0,NA,NA,NA,NA,NA
"1656","2013","SAEX",0,"sandbar willow","willow, sandbar","Salicaceae","Salix exigua Nutt.","E"
"1657","2013","SAIN3",0,NA,NA,NA,NA,NA
"1658","2013","SALA2",4.89,"broadleaf arrowhead","arrowhead, broadleaf","Alismataceae","Sagittaria latifolia Willd.","E"
"1659","2013","SALIX",0,NA,NA,NA,NA,NA
"1660","2013","SANI",0,"black willow","willow, black","Salicaceae","Salix nigra Marsh.","E"
"1661","2013","SARI",6.22,"stiff arrowhead","arrowhead, stiff","Alismataceae","Sagittaria rigida Pursh.","E"
"1662","2013","SCFL",1.78,"river bulrush","bulrush, river","Cyperaceae","Schoenoplectus fluviatilis (Torr.) M.T. Strong","E"
"1663","2013","SCVA",0.89,"softstem bulrush","bulrush, softstem","Cyperaceae","Schoenoplectus tabernaemontani (K.C. Gmel.) Palla","E"
"1664","2013","SP?AR",0,"burreed","burreed","Sparganiaceae","Sparganium spp","E"
"1665","2013","SPEU",4,"giant burreed","burreed, giant","Sparganiaceae","Sparganium eurycarpum Engelm. ex Gray","E"
"1666","2013","SPPO",0,"big duckweed","duckweed, big","Lemnaceae","Spirodela polyrrhiza (L.) Schleid.","N"
"1667","2013","ST?AC",0,"hedge nettle","nettle, hedge","Lamiaceae","Stachys spp.","E"
"1668","2013","ST?UC",0,"pondweed","pondweed","Potamogetonaceae","Stuckenia spp.","S"
"1669","2013","TYAN",0.67,"narrowleaf cattail","cattail, narrowleaf","Typhaceae","Typha angustifolia L.","E"
"1670","2013","TYLA",0,"common cattail","cattail, common","Typhaceae","Typha latifolia L.","E"
"1671","2013","UNK1",0,NA,NA,NA,NA,NA
"1672","2013","UNKN01",0,NA,NA,NA,NA,NA
"1673","2013","URDI",0,"stinging nettle","nettle, stinging","Urticaceae","Urtica dioica L.","E"
"1674","2013","UTMA",3.11,"common bladderwort","bladderwort, common","Lentibulariaceae","Utricularia macrorhiza Le Conte","S"
"1675","2013","VAAM3",32,"wildcelery","wildcelery","Hydrocharitaceae","Vallisneria americana Michx.","S"
"1676","2013","WOCO",0,"Columbian watermeal","watermeal, Columbian","Lemnaceae","Wolffia columbiana Karst.","N"
"1677","2013","XAST",0,"rough cocklebur","cocklebur, rough","Asteraceae","Xanthium strumarium L.","E"
"1678","2013","ZAPA",0,"horned pondweed","pondweed, horned","Zannichelliaceae","Zannichellia palustris L.","S"
"1679","2013","ZI?ZA",10.67,"wild rice","rice, wild","Poaceae","Zizania spp.","E"
"1680","2013","ZODU",17.78,"water stargrass","stargrass, water","Pontederiaceae","Heteranthera dubia (Jacq.) MacM.","S"
"1681","2014","ACSA2",0,"silver maple","maple, silver","Aceraceae","Acer saccharinum L.","E"
"1682","2014","ALGA",4.44,"filamentous algae","algae, filamentous","","Filamentous algae","A"
"1683","2014","ALSU",0,"American water plantain","water plantain, American","Alismataceae","Alisma subcordatum","E"
"1684","2014","AM?AR",0,NA,NA,NA,NA,NA
"1685","2014","ASCLE",0,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"1686","2014","ASIN",0,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"1687","2014","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"1688","2014","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"1689","2014","BI?DE",0,NA,NA,NA,NA,NA
"1690","2014","buum",0,NA,NA,NA,NA,NA
"1691","2014","BUUM",0,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"1692","2014","CA?RE",0,NA,NA,NA,NA,NA
"1693","2014","CEDE4",36.22,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"1694","2014","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"1695","2014","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"1696","2014","CH?AR",0.22,"chara","chara","Characeae","Chara spp.","S"
"1697","2014","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"1698","2014","CY?PE",0,NA,NA,NA,NA,NA
"1699","2014","CYER2",0,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"1700","2014","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"1701","2014","DR?EP",0,NA,NA,NA,NA,NA
"1702","2014","EL?EO",0,NA,NA,NA,NA,NA
"1703","2014","ELAC",0,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"1704","2014","ELCA7",34.22,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"1705","2014","ELNU2",0,NA,NA,NA,NA,NA
"1706","2014","ELPA3",0,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"1707","2014","EQ?UI",0,NA,NA,NA,NA,NA
"1708","2014","IM?PA",0,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"1709","2014","IRVE2",0,NA,NA,NA,NA,NA
"1710","2014","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"1711","2014","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"1712","2014","LEOR",0,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"1713","2014","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"1714","2014","LEVI2",0,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"1715","2014","LYSA2",0.44,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"1716","2014","MYSI",0.89,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"1717","2014","MYSP2",7.78,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"1718","2014","NAFL",3.11,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"1719","2014","NAGU",0,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"1720","2014","NAMI",0,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"1721","2014","NELU",2.44,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"1722","2014","NI?TE",0,"nitella","nitella","Characeae","Nitella spp.","S"
"1723","2014","NLPW",26.67,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"1724","2014","NOAQVG",46.89,NA,NA,NA,NA,NA
"1725","2014","NORAKE",0,NA,NA,NA,NA,NA
"1726","2014","NOSAV",0,NA,NA,NA,NA,NA
"1727","2014","NOSMPL",0.22,NA,NA,NA,NA,NA
"1728","2014","NOTSP",0,NA,NA,NA,NA,NA
"1729","2014","NULU",0.67,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"1730","2014","NYTU",14,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"1731","2014","PE?RS",0,NA,NA,NA,NA,NA
"1732","2014","PHAR3",4.22,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"1733","2014","PHAU7",0,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"1734","2014","PHAUA6",0,NA,NA,NA,NA,NA
"1735","2014","PHAUA7",0,NA,NA,NA,NA,NA
"1736","2014","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"1737","2014","PO?LY",0,NA,NA,NA,NA,NA
"1738","2014","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"1739","2014","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"1740","2014","POAM8",0.44,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"1741","2014","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"1742","2014","POCO14",0.44,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"1743","2014","POCR3",11.11,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"1744","2014","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"1745","2014","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"1746","2014","PONO2",4.67,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"1747","2014","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"1748","2014","POPE3",0,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"1749","2014","POPE6",10.22,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
"1750","2014","POPU5",0,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"1751","2014","PORI2",0.44,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"1752","2014","POZO",20,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"1753","2014","RA?NU",0,NA,NA,NA,NA,NA
"1754","2014","RALO2",1.11,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"1755","2014","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"1756","2014","RO?BI",0,"locust","locust","Fabaceae","Robina spp.","E"
"1757","2014","RONA2",0,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"1758","2014","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
"1759","2014","SA?GI",0,NA,NA,NA,NA,NA
"1760","2014","SA?LI",0,NA,NA,NA,NA,NA
"1761","2014","SAEX",0,"sandbar willow","willow, sandbar","Salicaceae","Salix exigua Nutt.","E"
"1762","2014","SAIN3",0,NA,NA,NA,NA,NA
"1763","2014","SALA2",4.89,"broadleaf arrowhead","arrowhead, broadleaf","Alismataceae","Sagittaria latifolia Willd.","E"
"1764","2014","SALIX",0,NA,NA,NA,NA,NA
"1765","2014","SANI",0,"black willow","willow, black","Salicaceae","Salix nigra Marsh.","E"
"1766","2014","SARI",7.11,"stiff arrowhead","arrowhead, stiff","Alismataceae","Sagittaria rigida Pursh.","E"
"1767","2014","SCFL",2.44,"river bulrush","bulrush, river","Cyperaceae","Schoenoplectus fluviatilis (Torr.) M.T. Strong","E"
"1768","2014","SCVA",0.67,"softstem bulrush","bulrush, softstem","Cyperaceae","Schoenoplectus tabernaemontani (K.C. Gmel.) Palla","E"
"1769","2014","SP?AR",0,"burreed","burreed","Sparganiaceae","Sparganium spp","E"
"1770","2014","SPEU",3.78,"giant burreed","burreed, giant","Sparganiaceae","Sparganium eurycarpum Engelm. ex Gray","E"
"1771","2014","SPPO",0,"big duckweed","duckweed, big","Lemnaceae","Spirodela polyrrhiza (L.) Schleid.","N"
"1772","2014","ST?AC",0,"hedge nettle","nettle, hedge","Lamiaceae","Stachys spp.","E"
"1773","2014","ST?UC",0,"pondweed","pondweed","Potamogetonaceae","Stuckenia spp.","S"
"1774","2014","TYAN",0,"narrowleaf cattail","cattail, narrowleaf","Typhaceae","Typha angustifolia L.","E"
"1775","2014","TYLA",0,"common cattail","cattail, common","Typhaceae","Typha latifolia L.","E"
"1776","2014","UNK1",0,NA,NA,NA,NA,NA
"1777","2014","UNKN01",0,NA,NA,NA,NA,NA
"1778","2014","URDI",0,"stinging nettle","nettle, stinging","Urticaceae","Urtica dioica L.","E"
"1779","2014","UTMA",4.67,"common bladderwort","bladderwort, common","Lentibulariaceae","Utricularia macrorhiza Le Conte","S"
"1780","2014","VAAM3",31.78,"wildcelery","wildcelery","Hydrocharitaceae","Vallisneria americana Michx.","S"
"1781","2014","WOCO",0,"Columbian watermeal","watermeal, Columbian","Lemnaceae","Wolffia columbiana Karst.","N"
"1782","2014","XAST",0,"rough cocklebur","cocklebur, rough","Asteraceae","Xanthium strumarium L.","E"
"1783","2014","ZAPA",0,"horned pondweed","pondweed, horned","Zannichelliaceae","Zannichellia palustris L.","S"
"1784","2014","ZI?ZA",17.11,"wild rice","rice, wild","Poaceae","Zizania spp.","E"
"1785","2014","ZODU",18.44,"water stargrass","stargrass, water","Pontederiaceae","Heteranthera dubia (Jacq.) MacM.","S"
"1786","2015","ACSA2",0,"silver maple","maple, silver","Aceraceae","Acer saccharinum L.","E"
"1787","2015","ALGA",32.67,"filamentous algae","algae, filamentous","","Filamentous algae","A"
"1788","2015","ALSU",0,"American water plantain","water plantain, American","Alismataceae","Alisma subcordatum","E"
"1789","2015","AM?AR",0,NA,NA,NA,NA,NA
"1790","2015","ASCLE",0,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"1791","2015","ASIN",0,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"1792","2015","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"1793","2015","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"1794","2015","BI?DE",0,NA,NA,NA,NA,NA
"1795","2015","buum",0,NA,NA,NA,NA,NA
"1796","2015","BUUM",0,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"1797","2015","CA?RE",0,NA,NA,NA,NA,NA
"1798","2015","CEDE4",40.22,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"1799","2015","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"1800","2015","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"1801","2015","CH?AR",3.78,"chara","chara","Characeae","Chara spp.","S"
"1802","2015","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"1803","2015","CY?PE",0.44,NA,NA,NA,NA,NA
"1804","2015","CYER2",0,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"1805","2015","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"1806","2015","DR?EP",0,NA,NA,NA,NA,NA
"1807","2015","EL?EO",0,NA,NA,NA,NA,NA
"1808","2015","ELAC",0,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"1809","2015","ELCA7",55.33,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"1810","2015","ELNU2",0,NA,NA,NA,NA,NA
"1811","2015","ELPA3",0,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"1812","2015","EQ?UI",0,NA,NA,NA,NA,NA
"1813","2015","IM?PA",0,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"1814","2015","IRVE2",0,NA,NA,NA,NA,NA
"1815","2015","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"1816","2015","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"1817","2015","LEOR",0,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"1818","2015","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"1819","2015","LEVI2",0,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"1820","2015","LYSA2",0,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"1821","2015","MYSI",8.44,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"1822","2015","MYSP2",16.44,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"1823","2015","NAFL",12.22,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"1824","2015","NAGU",0,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"1825","2015","NAMI",0,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"1826","2015","NELU",5.56,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"1827","2015","NI?TE",0.67,"nitella","nitella","Characeae","Nitella spp.","S"
"1828","2015","NLPW",35.33,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"1829","2015","NOAQVG",34.67,NA,NA,NA,NA,NA
"1830","2015","NORAKE",0,NA,NA,NA,NA,NA
"1831","2015","NOSAV",0,NA,NA,NA,NA,NA
"1832","2015","NOSMPL",0,NA,NA,NA,NA,NA
"1833","2015","NOTSP",0,NA,NA,NA,NA,NA
"1834","2015","NULU",0,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"1835","2015","NYTU",16.44,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"1836","2015","PE?RS",0,NA,NA,NA,NA,NA
"1837","2015","PHAR3",4.67,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"1838","2015","PHAU7",0,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"1839","2015","PHAUA6",0,NA,NA,NA,NA,NA
"1840","2015","PHAUA7",0,NA,NA,NA,NA,NA
"1841","2015","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"1842","2015","PO?LY",0,NA,NA,NA,NA,NA
"1843","2015","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"1844","2015","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"1845","2015","POAM8",0.22,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"1846","2015","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
